student_id,date,course,status
S0757,2024-10-06,数据结构,present
S0757,2024-09-01,数据结构,absent
S0757,2024-03-19,数据结构,absent
S0757,2024-06-18,数据结构,present
S0757,2024-01-25,数据结构,present
S0757,2024-01-16,数据结构,present
S0757,2024-01-15,数据结构,present
S0757,2024-02-09,算法设计与分析,present
S0757,2024-02-26,算法设计与分析,absent
S0757,2024-02-06,算法设计与分析,absent
S0757,2024-05-23,算法设计与分析,present
S0757,2024-08-15,算法设计与分析,present
S0757,2024-02-22,算法设计与分析,present
S0757,2024-02-12,算法设计与分析,absent
S0757,2024-04-22,算法设计与分析,present
S0757,2024-02-05,算法设计与分析,present
S0757,2024-07-02,算法设计与分析,absent
S0757,2024-08-03,机器学习,absent
S0757,2024-07-25,机器学习,present
S0757,2024-01-06,机器学习,absent
S0757,2024-04-06,机器学习,absent
S0757,2024-06-11,机器学习,present
S0757,2024-10-02,机器学习,present
S0757,2024-07-06,机器学习,present
S0757,2024-10-23,机器学习,present
S0757,2024-11-25,机器学习,late
S0757,2024-06-26,机器学习,absent
S0757,2024-05-12,机器学习,absent
S0757,2024-01-12,机器学习,absent
S0757,2024-11-15,量子计算导论,absent
S0757,2024-02-13,量子计算导论,present
S0757,2024-03-06,量子计算导论,present
S0757,2024-07-08,量子计算导论,present
S0757,2024-11-27,量子计算导论,present
S0757,2024-06-24,量子计算导论,late
S0757,2024-01-04,量子计算导论,present
S0757,2024-08-26,量子计算导论,absent
S0757,2024-06-25,量子计算导论,present
S0757,2024-12-15,量子计算导论,present
S0757,2024-07-17,量子计算导论,present
S0757,2024-11-19,计算机组成原理,absent
S0757,2024-10-23,计算机组成原理,present
S0757,2024-07-20,计算机组成原理,absent
S0757,2024-01-15,计算机组成原理,absent
S0757,2024-03-09,计算机组成原理,present
S0757,2024-12-17,计算机组成原理,absent
S0757,2024-06-01,计算机组成原理,present
S0757,2024-03-11,计算机组成原理,late
S0757,2024-03-28,操作系统,present
S0757,2024-08-08,操作系统,present
S0757,2024-07-26,操作系统,absent
S0757,2024-07-24,操作系统,absent
S0757,2024-10-19,操作系统,absent
S0757,2024-02-01,操作系统,present
S0757,2024-09-27,操作系统,absent
S0757,2024-12-08,操作系统,late
S0757,2024-09-07,操作系统,absent
S0757,2024-05-09,操作系统,present
S0757,2024-09-15,操作系统,present
S0757,2024-09-24,操作系统,present
S0757,2024-10-17,软件工程,present
S0757,2024-05-15,软件工程,absent
S0757,2024-04-23,软件工程,present
S0757,2024-07-08,软件工程,absent
S0757,2024-03-24,软件工程,absent
S0757,2024-02-18,软件工程,present
S0757,2024-10-13,软件工程,present
S0757,2024-08-26,软件工程,present
S0757,2024-11-20,软件工程,present
S0757,2024-08-14,软件工程,present
S0757,2024-07-05,数据挖掘,absent
S0757,2024-07-04,数据挖掘,present
S0757,2024-10-13,数据挖掘,present
S0757,2024-12-18,数据挖掘,present
S0757,2024-03-26,数据挖掘,present
S0757,2024-04-11,数据挖掘,present
S0757,2024-07-05,数据挖掘,absent
S0757,2024-02-18,数据挖掘,absent
S0757,2024-01-23,数据挖掘,late
S0757,2024-12-08,物联网技术,present
S0757,2024-03-13,物联网技术,present
S0757,2024-05-25,物联网技术,present
S0757,2024-03-03,物联网技术,absent
S0757,2024-10-27,物联网技术,present
S0757,2024-11-15,物联网技术,present
S0757,2024-10-26,物联网技术,absent
S0757,2024-08-08,物联网技术,absent
S0757,2024-01-15,物联网技术,present
S0757,2024-08-17,区块链技术,present
S0757,2024-11-14,区块链技术,absent
S0757,2024-11-09,区块链技术,present
S0757,2024-08-04,区块链技术,absent
S0757,2024-06-18,区块链技术,present
S0757,2024-06-20,区块链技术,present
S0757,2024-10-10,区块链技术,present
S0757,2024-12-24,区块链技术,present
S0757,2024-08-09,区块链技术,absent
S0757,2024-01-10,离散数学,present
S0757,2024-01-12,离散数学,present
S0757,2024-09-26,离散数学,absent
S0757,2024-05-10,离散数学,present
S0757,2024-02-18,离散数学,present
S0757,2024-02-16,离散数学,present
S0757,2024-07-18,离散数学,present
S0757,2024-09-01,离散数学,absent
S0757,2024-09-08,人工智能导论,present
S0757,2024-03-02,人工智能导论,absent
S0757,2024-01-13,人工智能导论,present
S0757,2024-11-28,人工智能导论,present
S0757,2024-04-13,人工智能导论,absent
S0757,2024-10-01,人工智能导论,present
S0757,2024-05-25,人工智能导论,absent
S0757,2024-06-26,人工智能导论,present
S0757,2024-03-10,人工智能导论,present
S0757,2024-10-14,线性代数,absent
S0757,2024-11-04,线性代数,present
S0757,2024-08-28,线性代数,present
S0757,2024-01-21,线性代数,present
S0757,2024-02-05,线性代数,present
S0757,2024-09-13,线性代数,absent
S0757,2024-10-03,线性代数,absent
S0757,2024-06-18,线性代数,present
S0757,2024-06-19,线性代数,present
S0757,2024-10-15,线性代数,present
S0757,2024-10-16,线性代数,present
S0757,2024-07-04,线性代数,present
S0758,2024-01-26,计算机网络,present
S0758,2024-04-23,计算机网络,late
S0758,2024-07-10,计算机网络,present
S0758,2024-06-21,计算机网络,absent
S0758,2024-08-07,计算机网络,absent
S0758,2024-07-22,计算机网络,present
S0758,2024-05-28,计算机网络,absent
S0758,2024-06-12,计算机网络,present
S0758,2024-02-22,计算机网络,absent
S0758,2024-01-25,高等数学,present
S0758,2024-08-12,高等数学,absent
S0758,2024-07-07,高等数学,present
S0758,2024-09-26,高等数学,present
S0758,2024-03-18,高等数学,present
S0758,2024-08-19,高等数学,absent
S0758,2024-10-09,高等数学,absent
S0758,2024-04-11,高等数学,present
S0758,2024-12-18,高等数学,present
S0758,2024-04-07,高等数学,present
S0758,2024-03-09,高等数学,present
S0758,2024-05-04,高等数学,present
S0758,2024-01-07,概率论与数理统计,present
S0758,2024-06-19,概率论与数理统计,present
S0758,2024-12-26,概率论与数理统计,absent
S0758,2024-10-17,概率论与数理统计,present
S0758,2024-06-15,概率论与数理统计,present
S0758,2024-06-14,概率论与数理统计,present
S0758,2024-09-05,概率论与数理统计,present
S0758,2024-09-09,概率论与数理统计,absent
S0758,2024-04-14,概率论与数理统计,present
S0758,2024-11-22,概率论与数理统计,present
S0758,2024-08-09,概率论与数理统计,present
S0758,2024-01-05,线性代数,present
S0758,2024-04-17,线性代数,present
S0758,2024-01-11,线性代数,present
S0758,2024-04-16,线性代数,present
S0758,2024-05-23,线性代数,present
S0758,2024-10-28,线性代数,present
S0758,2024-08-02,线性代数,present
S0758,2024-07-16,线性代数,present
S0758,2024-12-08,线性代数,present
S0758,2024-07-08,线性代数,absent
S0758,2024-12-24,线性代数,present
S0758,2024-06-03,线性代数,present
S0758,2024-02-27,机器学习,present
S0758,2024-08-27,机器学习,absent
S0758,2024-06-14,机器学习,absent
S0758,2024-03-18,机器学习,present
S0758,2024-12-18,机器学习,present
S0758,2024-03-16,机器学习,absent
S0758,2024-01-06,机器学习,present
S0758,2024-07-09,机器学习,present
S0758,2024-04-05,机器学习,absent
S0758,2024-08-08,机器学习,present
S0758,2024-04-10,机器学习,present
S0758,2024-01-24,机器学习,absent
S0758,2024-12-02,深度学习,absent
S0758,2024-06-14,深度学习,present
S0758,2024-06-05,深度学习,absent
S0758,2024-01-25,深度学习,present
S0758,2024-03-28,深度学习,present
S0758,2024-08-16,深度学习,absent
S0758,2024-12-11,深度学习,late
S0758,2024-08-01,深度学习,present
S0758,2024-05-14,深度学习,present
S0758,2024-06-15,深度学习,present
S0758,2024-03-20,自然语言处理,absent
S0758,2024-11-18,自然语言处理,present
S0758,2024-02-06,自然语言处理,present
S0758,2024-06-02,自然语言处理,present
S0758,2024-08-08,自然语言处理,present
S0758,2024-12-04,自然语言处理,absent
S0758,2024-07-17,自然语言处理,present
S0758,2024-04-25,自然语言处理,present
S0758,2024-09-08,自然语言处理,absent
S0758,2024-05-20,自然语言处理,absent
S0758,2024-05-25,自然语言处理,present
S0758,2024-12-12,自然语言处理,present
S0758,2024-02-28,计算机视觉,present
S0758,2024-08-10,计算机视觉,absent
S0758,2024-02-28,计算机视觉,absent
S0758,2024-08-23,计算机视觉,present
S0758,2024-11-14,计算机视觉,present
S0758,2024-08-19,计算机视觉,present
S0758,2024-12-21,计算机视觉,present
S0758,2024-06-11,计算机视觉,absent
S0758,2024-02-19,计算机视觉,late
S0758,2024-09-16,计算机视觉,present
S0758,2024-10-19,计算机视觉,present
S0758,2024-02-16,计算机视觉,present
S0758,2024-11-19,物联网技术,present
S0758,2024-12-25,物联网技术,present
S0758,2024-09-27,物联网技术,present
S0758,2024-05-20,物联网技术,present
S0758,2024-10-08,物联网技术,absent
S0758,2024-06-28,物联网技术,present
S0758,2024-04-26,物联网技术,present
S0758,2024-07-11,物联网技术,present
S0758,2024-09-26,物联网技术,absent
S0758,2024-03-12,软件工程,present
S0758,2024-11-18,软件工程,present
S0758,2024-07-05,软件工程,present
S0758,2024-11-25,软件工程,absent
S0758,2024-07-13,软件工程,present
S0758,2024-04-19,软件工程,present
S0758,2024-05-28,软件工程,present
S0758,2024-06-19,软件工程,present
S0758,2024-07-05,软件工程,absent
S0758,2024-11-05,软件工程,present
S0758,2024-01-24,密码学基础,present
S0758,2024-01-09,密码学基础,present
S0758,2024-09-02,密码学基础,present
S0758,2024-02-18,密码学基础,present
S0758,2024-07-07,密码学基础,absent
S0758,2024-05-11,密码学基础,absent
S0758,2024-07-07,密码学基础,present
S0758,2024-07-16,密码学基础,present
S0758,2024-03-07,密码学基础,present
S0758,2024-05-02,密码学基础,present
S0758,2024-08-12,密码学基础,present
S0758,2024-09-01,数据挖掘,present
S0758,2024-10-05,数据挖掘,absent
S0758,2024-09-01,数据挖掘,present
S0758,2024-01-14,数据挖掘,present
S0758,2024-04-15,数据挖掘,present
S0758,2024-09-04,数据挖掘,present
S0758,2024-12-14,数据挖掘,present
S0758,2024-12-03,数据挖掘,present
S0758,2024-01-24,数据挖掘,present
S0758,2024-11-01,数据挖掘,present
S0758,2024-06-14,数据挖掘,present
S0759,2024-02-17,程序设计基础,present
S0759,2024-12-22,程序设计基础,absent
S0759,2024-06-10,程序设计基础,present
S0759,2024-12-20,程序设计基础,late
S0759,2024-12-20,程序设计基础,present
S0759,2024-06-11,程序设计基础,absent
S0759,2024-03-25,程序设计基础,present
S0759,2024-07-25,程序设计基础,present
S0759,2024-10-24,程序设计基础,present
S0759,2024-06-19,程序设计基础,absent
S0759,2024-01-21,程序设计基础,present
S0759,2024-03-16,计算机网络,present
S0759,2024-06-14,计算机网络,present
S0759,2024-08-18,计算机网络,absent
S0759,2024-05-20,计算机网络,present
S0759,2024-05-11,计算机网络,present
S0759,2024-04-23,计算机网络,present
S0759,2024-10-08,计算机网络,absent
S0759,2024-07-10,计算机网络,present
S0759,2024-08-01,计算机网络,absent
S0759,2024-11-23,计算机网络,absent
S0759,2024-09-11,云计算,absent
S0759,2024-07-12,云计算,absent
S0759,2024-03-13,云计算,absent
S0759,2024-10-02,云计算,present
S0759,2024-12-16,云计算,present
S0759,2024-02-10,云计算,present
S0759,2024-10-18,云计算,present
S0759,2024-12-05,云计算,present
S0759,2024-12-22,云计算,absent
S0759,2024-01-22,云计算,present
S0759,2024-09-26,云计算,present
S0759,2024-07-26,强化学习,present
S0759,2024-09-27,强化学习,absent
S0759,2024-12-12,强化学习,present
S0759,2024-11-24,强化学习,present
S0759,2024-05-15,强化学习,present
S0759,2024-03-01,强化学习,absent
S0759,2024-03-17,强化学习,present
S0759,2024-07-28,强化学习,present
S0759,2024-08-27,密码学基础,present
S0759,2024-02-20,密码学基础,present
S0759,2024-01-20,密码学基础,absent
S0759,2024-02-22,密码学基础,present
S0759,2024-07-24,密码学基础,absent
S0759,2024-01-21,密码学基础,present
S0759,2024-06-02,密码学基础,present
S0759,2024-02-21,密码学基础,late
S0759,2024-09-22,密码学基础,present
S0759,2024-11-24,密码学基础,present
S0759,2024-06-23,密码学基础,late
S0759,2024-10-25,区块链技术,present
S0759,2024-07-19,区块链技术,present
S0759,2024-11-06,区块链技术,present
S0759,2024-02-08,区块链技术,present
S0759,2024-09-21,区块链技术,present
S0759,2024-07-18,区块链技术,present
S0759,2024-05-09,区块链技术,absent
S0759,2024-02-17,区块链技术,present
S0759,2024-03-13,区块链技术,present
S0759,2024-11-03,区块链技术,present
S0759,2024-10-18,区块链技术,absent
S0759,2024-08-07,计算机视觉,absent
S0759,2024-11-28,计算机视觉,absent
S0759,2024-07-08,计算机视觉,absent
S0759,2024-01-14,计算机视觉,absent
S0759,2024-09-13,计算机视觉,present
S0759,2024-12-26,计算机视觉,absent
S0759,2024-03-21,计算机视觉,present
S0759,2024-01-11,计算机视觉,absent
S0759,2024-12-20,计算机视觉,present
S0759,2024-06-28,计算机视觉,present
S0759,2024-10-14,计算机视觉,absent
S0759,2024-05-12,计算机视觉,absent
S0759,2024-01-21,离散数学,present
S0759,2024-06-18,离散数学,present
S0759,2024-03-27,离散数学,present
S0759,2024-04-10,离散数学,absent
S0759,2024-01-24,离散数学,present
S0759,2024-04-01,离散数学,present
S0759,2024-12-20,离散数学,present
S0759,2024-01-17,离散数学,present
S0759,2024-12-21,离散数学,absent
S0759,2024-10-03,离散数学,present
S0759,2024-04-14,离散数学,present
S0759,2024-09-06,大数据技术,absent
S0759,2024-06-15,大数据技术,absent
S0759,2024-05-15,大数据技术,present
S0759,2024-11-21,大数据技术,absent
S0759,2024-05-02,大数据技术,absent
S0759,2024-05-26,大数据技术,absent
S0759,2024-12-08,大数据技术,present
S0759,2024-07-11,大数据技术,absent
S0759,2024-03-08,大数据技术,present
S0759,2024-07-01,大数据技术,present
S0759,2024-05-26,大数据技术,late
S0759,2024-03-23,自动驾驶技术,present
S0759,2024-09-06,自动驾驶技术,present
S0759,2024-10-01,自动驾驶技术,absent
S0759,2024-01-09,自动驾驶技术,present
S0759,2024-05-17,自动驾驶技术,present
S0759,2024-06-02,自动驾驶技术,present
S0759,2024-11-12,自动驾驶技术,present
S0759,2024-03-09,自动驾驶技术,present
S0759,2024-01-12,大学物理,present
S0759,2024-08-03,大学物理,present
S0759,2024-01-05,大学物理,present
S0759,2024-11-08,大学物理,present
S0759,2024-05-12,大学物理,absent
S0759,2024-10-02,大学物理,absent
S0759,2024-10-05,大学物理,absent
S0759,2024-12-22,大学物理,present
S0759,2024-10-04,大学物理,present
S0759,2024-04-09,数据挖掘,present
S0759,2024-11-19,数据挖掘,present
S0759,2024-09-28,数据挖掘,present
S0759,2024-09-15,数据挖掘,present
S0759,2024-02-24,数据挖掘,present
S0759,2024-11-17,数据挖掘,present
S0759,2024-05-26,数据挖掘,present
S0759,2024-06-22,数据挖掘,present
S0759,2024-01-14,数据挖掘,present
S0759,2024-10-28,数据挖掘,present
S0759,2024-08-13,数据挖掘,present
S0759,2024-01-14,数据挖掘,present
S0760,2024-08-09,高等数学,present
S0760,2024-05-23,高等数学,present
S0760,2024-05-20,高等数学,present
S0760,2024-01-06,高等数学,present
S0760,2024-12-19,高等数学,late
S0760,2024-07-23,高等数学,absent
S0760,2024-06-26,高等数学,absent
S0760,2024-11-02,高等数学,present
S0760,2024-06-15,高等数学,late
S0760,2024-07-20,离散数学,present
S0760,2024-03-12,离散数学,late
S0760,2024-12-19,离散数学,present
S0760,2024-04-27,离散数学,present
S0760,2024-12-10,离散数学,present
S0760,2024-07-20,离散数学,present
S0760,2024-05-22,离散数学,present
S0760,2024-04-03,离散数学,present
S0760,2024-10-05,密码学基础,present
S0760,2024-05-22,密码学基础,absent
S0760,2024-12-02,密码学基础,absent
S0760,2024-03-02,密码学基础,absent
S0760,2024-06-02,密码学基础,present
S0760,2024-04-15,密码学基础,present
S0760,2024-03-24,密码学基础,present
S0760,2024-05-04,密码学基础,present
S0760,2024-08-21,密码学基础,present
S0760,2024-05-07,概率论与数理统计,present
S0760,2024-11-28,概率论与数理统计,present
S0760,2024-06-06,概率论与数理统计,absent
S0760,2024-08-20,概率论与数理统计,present
S0760,2024-08-14,概率论与数理统计,late
S0760,2024-11-14,概率论与数理统计,present
S0760,2024-01-05,概率论与数理统计,present
S0760,2024-12-26,概率论与数理统计,present
S0760,2024-09-06,嵌入式系统,present
S0760,2024-10-17,嵌入式系统,present
S0760,2024-01-22,嵌入式系统,present
S0760,2024-05-18,嵌入式系统,present
S0760,2024-08-13,嵌入式系统,present
S0760,2024-06-09,嵌入式系统,present
S0760,2024-09-20,嵌入式系统,present
S0760,2024-09-10,嵌入式系统,present
S0760,2024-05-13,嵌入式系统,absent
S0760,2024-01-09,嵌入式系统,present
S0760,2024-04-06,嵌入式系统,present
S0760,2024-03-05,嵌入式系统,present
S0760,2024-01-05,信息安全,late
S0760,2024-09-17,信息安全,present
S0760,2024-10-15,信息安全,late
S0760,2024-04-10,信息安全,present
S0760,2024-02-14,信息安全,present
S0760,2024-09-01,信息安全,absent
S0760,2024-05-16,信息安全,present
S0760,2024-03-26,信息安全,present
S0760,2024-05-12,信息安全,present
S0760,2024-08-26,信息安全,absent
S0760,2024-01-02,计算机组成原理,present
S0760,2024-01-26,计算机组成原理,absent
S0760,2024-09-19,计算机组成原理,present
S0760,2024-11-09,计算机组成原理,absent
S0760,2024-10-28,计算机组成原理,present
S0760,2024-02-13,计算机组成原理,absent
S0760,2024-02-27,计算机组成原理,absent
S0760,2024-12-04,计算机组成原理,present
S0760,2024-02-27,计算机组成原理,present
S0760,2024-04-03,计算机组成原理,present
S0760,2024-08-06,计算机组成原理,present
S0760,2024-10-26,操作系统,present
S0760,2024-07-22,操作系统,present
S0760,2024-11-23,操作系统,present
S0760,2024-08-01,操作系统,present
S0760,2024-01-23,操作系统,present
S0760,2024-02-01,操作系统,absent
S0760,2024-09-24,操作系统,absent
S0760,2024-03-24,操作系统,absent
S0760,2024-04-19,操作系统,absent
S0760,2024-07-03,操作系统,present
S0760,2024-08-19,操作系统,absent
S0760,2024-04-07,强化学习,present
S0760,2024-12-16,强化学习,present
S0760,2024-01-14,强化学习,absent
S0760,2024-03-05,强化学习,present
S0760,2024-05-21,强化学习,absent
S0760,2024-05-20,强化学习,present
S0760,2024-06-19,强化学习,present
S0760,2024-01-28,强化学习,present
S0760,2024-08-15,强化学习,absent
S0760,2024-07-13,强化学习,late
S0760,2024-09-28,强化学习,present
S0760,2024-09-05,物联网技术,absent
S0760,2024-02-15,物联网技术,present
S0760,2024-07-04,物联网技术,present
S0760,2024-02-26,物联网技术,present
S0760,2024-03-25,物联网技术,present
S0760,2024-11-06,物联网技术,present
S0760,2024-09-10,物联网技术,present
S0760,2024-12-17,物联网技术,present
S0760,2024-09-15,物联网技术,present
S0760,2024-11-13,物联网技术,present
S0760,2024-10-03,物联网技术,present
S0760,2024-12-16,数据结构,absent
S0760,2024-03-12,数据结构,present
S0760,2024-12-25,数据结构,present
S0760,2024-11-24,数据结构,late
S0760,2024-12-24,数据结构,present
S0760,2024-01-02,数据结构,present
S0760,2024-04-23,数据结构,absent
S0760,2024-05-12,数据结构,absent
S0760,2024-05-11,数据结构,absent
S0760,2024-09-28,数据结构,present
S0761,2024-03-17,高等数学,present
S0761,2024-10-10,高等数学,absent
S0761,2024-12-10,高等数学,absent
S0761,2024-08-20,高等数学,absent
S0761,2024-04-14,高等数学,absent
S0761,2024-11-16,高等数学,present
S0761,2024-09-10,高等数学,present
S0761,2024-08-10,高等数学,present
S0761,2024-10-23,高等数学,absent
S0761,2024-04-09,线性代数,absent
S0761,2024-10-10,线性代数,present
S0761,2024-06-28,线性代数,present
S0761,2024-06-27,线性代数,present
S0761,2024-06-25,线性代数,absent
S0761,2024-03-06,线性代数,absent
S0761,2024-12-28,线性代数,present
S0761,2024-08-16,线性代数,present
S0761,2024-05-26,线性代数,present
S0761,2024-02-27,程序设计基础,present
S0761,2024-03-20,程序设计基础,late
S0761,2024-09-09,程序设计基础,present
S0761,2024-06-16,程序设计基础,present
S0761,2024-10-20,程序设计基础,present
S0761,2024-05-04,程序设计基础,absent
S0761,2024-05-08,程序设计基础,present
S0761,2024-09-01,程序设计基础,absent
S0761,2024-03-18,程序设计基础,present
S0761,2024-02-22,程序设计基础,present
S0761,2024-08-12,程序设计基础,present
S0761,2024-06-06,操作系统,present
S0761,2024-07-15,操作系统,absent
S0761,2024-08-18,操作系统,present
S0761,2024-05-19,操作系统,absent
S0761,2024-06-11,操作系统,present
S0761,2024-12-01,操作系统,absent
S0761,2024-12-08,操作系统,present
S0761,2024-06-21,操作系统,present
S0761,2024-09-11,操作系统,present
S0761,2024-10-27,量子计算导论,present
S0761,2024-05-10,量子计算导论,absent
S0761,2024-08-11,量子计算导论,present
S0761,2024-04-15,量子计算导论,absent
S0761,2024-01-20,量子计算导论,late
S0761,2024-03-18,量子计算导论,present
S0761,2024-05-13,量子计算导论,present
S0761,2024-01-19,量子计算导论,present
S0761,2024-08-06,量子计算导论,absent
S0761,2024-07-10,量子计算导论,present
S0761,2024-02-04,量子计算导论,present
S0761,2024-01-25,量子计算导论,present
S0761,2024-07-13,自动驾驶技术,present
S0761,2024-01-17,自动驾驶技术,present
S0761,2024-05-27,自动驾驶技术,absent
S0761,2024-11-18,自动驾驶技术,present
S0761,2024-09-19,自动驾驶技术,present
S0761,2024-08-10,自动驾驶技术,present
S0761,2024-08-12,自动驾驶技术,present
S0761,2024-09-24,自动驾驶技术,present
S0761,2024-03-10,自动驾驶技术,present
S0761,2024-09-22,自动驾驶技术,present
S0761,2024-05-14,算法设计与分析,present
S0761,2024-01-16,算法设计与分析,present
S0761,2024-03-27,算法设计与分析,present
S0761,2024-09-06,算法设计与分析,absent
S0761,2024-03-25,算法设计与分析,present
S0761,2024-02-17,算法设计与分析,present
S0761,2024-05-09,算法设计与分析,present
S0761,2024-04-16,算法设计与分析,present
S0761,2024-07-17,算法设计与分析,present
S0761,2024-02-11,算法设计与分析,present
S0761,2024-11-13,算法设计与分析,present
S0761,2024-06-21,信息安全,present
S0761,2024-09-28,信息安全,present
S0761,2024-09-23,信息安全,absent
S0761,2024-12-04,信息安全,present
S0761,2024-07-19,信息安全,absent
S0761,2024-04-09,信息安全,present
S0761,2024-08-11,信息安全,present
S0761,2024-09-11,信息安全,absent
S0761,2024-11-11,人工智能导论,present
S0761,2024-09-12,人工智能导论,absent
S0761,2024-10-09,人工智能导论,absent
S0761,2024-10-06,人工智能导论,present
S0761,2024-11-09,人工智能导论,present
S0761,2024-02-10,人工智能导论,present
S0761,2024-05-25,人工智能导论,present
S0761,2024-02-13,人工智能导论,present
S0761,2024-01-13,数据挖掘,absent
S0761,2024-06-21,数据挖掘,present
S0761,2024-07-01,数据挖掘,present
S0761,2024-06-02,数据挖掘,present
S0761,2024-12-17,数据挖掘,present
S0761,2024-12-19,数据挖掘,present
S0761,2024-06-23,数据挖掘,absent
S0761,2024-03-10,数据挖掘,present
S0761,2024-12-19,数据挖掘,absent
S0761,2024-10-14,数据挖掘,present
S0761,2024-01-28,数据挖掘,present
S0761,2024-01-15,区块链技术,absent
S0761,2024-07-28,区块链技术,present
S0761,2024-11-17,区块链技术,present
S0761,2024-04-02,区块链技术,present
S0761,2024-09-13,区块链技术,present
S0761,2024-07-11,区块链技术,present
S0761,2024-05-25,区块链技术,absent
S0761,2024-10-12,区块链技术,present
S0761,2024-02-03,区块链技术,absent
S0761,2024-10-17,区块链技术,present
S0761,2024-06-22,区块链技术,present
S0761,2024-06-21,区块链技术,absent
S0761,2024-11-26,密码学基础,present
S0761,2024-02-25,密码学基础,late
S0761,2024-12-25,密码学基础,present
S0761,2024-12-17,密码学基础,absent
S0761,2024-02-28,密码学基础,present
S0761,2024-12-06,密码学基础,present
S0761,2024-11-19,密码学基础,absent
S0761,2024-02-18,密码学基础,absent
S0761,2024-08-15,密码学基础,present
S0761,2024-09-15,密码学基础,absent
S0761,2024-11-18,强化学习,absent
S0761,2024-06-19,强化学习,present
S0761,2024-07-19,强化学习,absent
S0761,2024-07-08,强化学习,present
S0761,2024-06-27,强化学习,present
S0761,2024-10-19,强化学习,absent
S0761,2024-04-19,强化学习,present
S0761,2024-11-17,强化学习,absent
S0762,2024-02-14,程序设计基础,present
S0762,2024-03-25,程序设计基础,present
S0762,2024-01-10,程序设计基础,present
S0762,2024-06-19,程序设计基础,present
S0762,2024-06-18,程序设计基础,present
S0762,2024-03-06,程序设计基础,present
S0762,2024-12-04,程序设计基础,absent
S0762,2024-08-13,程序设计基础,present
S0762,2024-11-25,数据结构,absent
S0762,2024-03-26,数据结构,present
S0762,2024-08-18,数据结构,late
S0762,2024-02-13,数据结构,present
S0762,2024-01-16,数据结构,absent
S0762,2024-08-01,数据结构,present
S0762,2024-05-18,数据结构,present
S0762,2024-08-10,数据结构,present
S0762,2024-06-02,数据结构,absent
S0762,2024-04-09,数据结构,absent
S0762,2024-06-07,数据结构,absent
S0762,2024-03-20,数据库原理,present
S0762,2024-11-17,数据库原理,absent
S0762,2024-11-09,数据库原理,absent
S0762,2024-03-16,数据库原理,absent
S0762,2024-01-10,数据库原理,present
S0762,2024-04-18,数据库原理,present
S0762,2024-03-09,数据库原理,present
S0762,2024-10-22,数据库原理,present
S0762,2024-12-09,算法设计与分析,absent
S0762,2024-02-15,算法设计与分析,absent
S0762,2024-03-03,算法设计与分析,absent
S0762,2024-12-20,算法设计与分析,absent
S0762,2024-09-03,算法设计与分析,present
S0762,2024-03-12,算法设计与分析,absent
S0762,2024-05-01,算法设计与分析,present
S0762,2024-10-10,算法设计与分析,late
S0762,2024-07-13,算法设计与分析,present
S0762,2024-03-05,算法设计与分析,absent
S0762,2024-03-27,算法设计与分析,present
S0762,2024-03-26,云计算,absent
S0762,2024-07-19,云计算,present
S0762,2024-02-11,云计算,absent
S0762,2024-07-22,云计算,absent
S0762,2024-07-01,云计算,present
S0762,2024-04-13,云计算,present
S0762,2024-09-11,云计算,present
S0762,2024-08-06,云计算,late
S0762,2024-12-12,云计算,absent
S0762,2024-02-15,云计算,late
S0762,2024-10-17,云计算,present
S0762,2024-01-18,大数据技术,present
S0762,2024-09-08,大数据技术,present
S0762,2024-08-19,大数据技术,present
S0762,2024-10-13,大数据技术,present
S0762,2024-10-03,大数据技术,absent
S0762,2024-12-10,大数据技术,late
S0762,2024-06-04,大数据技术,present
S0762,2024-02-01,大数据技术,present
S0762,2024-01-13,计算机视觉,absent
S0762,2024-12-09,计算机视觉,absent
S0762,2024-08-19,计算机视觉,present
S0762,2024-03-20,计算机视觉,present
S0762,2024-07-16,计算机视觉,present
S0762,2024-08-23,计算机视觉,present
S0762,2024-09-10,计算机视觉,present
S0762,2024-07-08,计算机视觉,absent
S0762,2024-07-20,计算机视觉,present
S0762,2024-06-22,量子计算导论,absent
S0762,2024-04-21,量子计算导论,absent
S0762,2024-10-07,量子计算导论,absent
S0762,2024-12-20,量子计算导论,present
S0762,2024-07-04,量子计算导论,present
S0762,2024-12-21,量子计算导论,present
S0762,2024-02-20,量子计算导论,present
S0762,2024-10-26,量子计算导论,absent
S0762,2024-09-25,量子计算导论,present
S0762,2024-04-25,大学物理,present
S0762,2024-03-16,大学物理,present
S0762,2024-04-04,大学物理,present
S0762,2024-02-04,大学物理,present
S0762,2024-02-13,大学物理,present
S0762,2024-12-22,大学物理,present
S0762,2024-01-21,大学物理,present
S0762,2024-04-21,大学物理,present
S0762,2024-03-03,大学物理,present
S0762,2024-11-12,大学物理,present
S0762,2024-03-01,线性代数,present
S0762,2024-04-19,线性代数,present
S0762,2024-12-25,线性代数,present
S0762,2024-02-09,线性代数,late
S0762,2024-10-07,线性代数,present
S0762,2024-05-23,线性代数,present
S0762,2024-04-06,线性代数,present
S0762,2024-06-11,线性代数,absent
S0762,2024-12-19,线性代数,present
S0762,2024-04-15,线性代数,present
S0762,2024-10-28,线性代数,present
S0762,2024-07-06,线性代数,present
S0762,2024-04-09,机器学习,absent
S0762,2024-09-10,机器学习,absent
S0762,2024-01-16,机器学习,absent
S0762,2024-06-02,机器学习,present
