student_id_1,week_1,student_id_2,week_2,pair_type,similarity,time_distance,behavior_distance
S0081,1,S0095,2,negative,0.1,,1.4321
S0029,2,S0062,2,negative,0.1,,1.9256
S0089,2,S0090,1,negative,0.1,,2.5596
S0067,1,S0079,2,negative,0.2448,,1.1104
S0014,3,S0095,5,negative,0.1,,2.3316
S0016,2,S0040,3,negative,0.3628,,0.8745
S0004,7,S0082,5,negative,0.1,,4.7486
S0046,5,S0082,2,negative,0.1,,2.2646
S0008,5,S0011,1,negative,0.1,,2.0765
S0003,2,S0008,6,negative,0.1931,,1.2138
S0043,3,S0047,1,negative,0.1,,3.8626
S0010,4,S0074,5,negative,0.1,,1.5829
S0044,3,S0066,2,negative,0.1,,1.4811
S0010,3,S0047,5,negative,0.1,,1.7059
S0075,5,S0086,2,negative,0.1,,3.0452
S0019,5,S0055,5,negative,0.1,,1.5113
S0061,7,S0086,2,negative,0.1,,1.7515
S0038,8,S0048,1,negative,0.3333,,0.9333
S0020,4,S0026,1,negative,0.1,,1.4442
S0044,3,S0091,3,negative,0.1674,,1.2652
S0051,2,S0069,6,negative,0.1,,2.8674
S0031,8,S0068,2,negative,0.1,,2.5509
S0063,6,S0073,3,negative,0.1,,2.7864
S0059,1,S0084,1,negative,0.2367,,1.1266
S0008,2,S0057,2,negative,0.2701,,1.0598
S0017,7,S0021,1,negative,0.1,,3.429
S0022,3,S0050,6,negative,0.2606,,1.0787
S0031,5,S0046,6,negative,0.4153,,0.7693
S0027,8,S0091,8,negative,0.3144,,0.9713
S0059,7,S0069,2,negative,0.1,,3.093
S0052,5,S0097,3,negative,0.1,,2.4086
S0065,3,S0069,6,negative,0.1525,,1.295
S0014,5,S0054,5,negative,0.2426,,1.1148
S0017,1,S0074,6,negative,0.1908,,1.2183
S0060,3,S0090,4,negative,0.2236,,1.1528
S0039,1,S0045,2,negative,0.2031,,1.1939
S0002,4,S0074,1,negative,0.3339,,0.9323
S0048,4,S0057,3,negative,0.144,,1.3119
S0008,5,S0073,1,negative,0.1,,2.767
S0031,4,S0090,1,negative,0.3204,,0.9592
S0053,3,S0064,1,negative,0.1,,2.6805
S0033,3,S0087,2,negative,0.2998,,1.0003
S0017,1,S0044,6,negative,0.2831,,1.0338
S0049,1,S0076,1,negative,0.1,,1.8135
S0019,2,S0100,4,negative,0.1,,1.4783
S0011,5,S0088,1,negative,0.1,,1.5674
S0031,8,S0033,1,negative,0.1898,,1.2204
S0030,1,S0086,6,negative,0.1,,1.4729
S0051,3,S0058,5,negative,0.1,,3.0208
S0010,5,S0092,1,negative,0.327,,0.946
S0036,6,S0065,7,negative,0.2254,,1.1492
S0065,5,S0070,5,negative,0.1,,1.5159
S0025,2,S0084,5,negative,0.1,,1.6311
S0066,7,S0096,6,negative,0.1,,3.7052
S0016,7,S0055,3,negative,0.3143,,0.9713
S0032,1,S0065,6,negative,0.1,,3.1354
S0055,1,S0081,8,negative,0.2359,,1.1281
S0046,4,S0055,3,negative,0.2216,,1.1569
S0047,1,S0074,4,negative,0.1,,2.9901
S0062,3,S0100,3,negative,0.1,,1.6527
S0014,2,S0022,6,negative,0.1,,3.1633
S0017,8,S0054,4,negative,0.1,,1.8807
S0062,2,S0096,6,negative,0.1,,3.8915
S0037,4,S0047,2,negative,0.1,,2.8663
S0051,5,S0060,1,negative,0.1,,2.2953
S0057,5,S0081,2,negative,0.1,,1.7667
S0085,5,S0089,8,negative,0.2417,,1.1166
S0002,5,S0060,5,negative,0.3396,,0.9207
S0029,1,S0042,7,negative,0.1,,1.9248
S0043,1,S0053,2,negative,0.1737,,1.2525
S0050,4,S0059,2,negative,0.1,,4.451
S0030,2,S0091,7,negative,0.2831,,1.0338
S0024,3,S0081,2,negative,0.1,,2.7899
S0013,6,S0050,2,negative,0.1,,2.3913
S0036,6,S0051,4,negative,0.1,,1.799
S0008,5,S0023,7,negative,0.3391,,0.9218
S0066,5,S0090,3,negative,0.1,,2.0868
S0048,4,S0052,5,negative,0.1,,3.291
S0003,4,S0066,2,negative,0.1,,2.7434
S0034,4,S0064,6,negative,0.1,,1.4744
S0029,4,S0049,8,negative,0.1,,2.5108
S0053,2,S0069,7,negative,0.1,,1.5129
S0057,1,S0076,2,negative,0.1,,1.92
S0095,1,S0097,4,negative,0.1,,1.6468
S0063,3,S0091,1,negative,0.1,,1.5911
S0041,3,S0075,6,negative,0.1369,,1.3261
S0034,5,S0077,4,negative,0.1,,3.1111
S0023,7,S0061,2,negative,0.1,,1.4019
S0048,5,S0058,4,negative,0.2882,,1.0237
S0008,8,S0016,1,negative,0.3052,,0.9895
S0020,8,S0081,5,negative,0.2915,,1.017
S0046,1,S0049,2,negative,0.1,,2.5623
S0056,6,S0082,4,negative,0.1,,2.5743
S0003,1,S0023,4,negative,0.1,,1.5349
S0052,3,S0088,7,negative,0.1,,2.6797
S0002,8,S0055,8,negative,0.4388,,0.7223
S0006,5,S0079,3,negative,0.3833,,0.8334
S0047,4,S0089,7,negative,0.1,,4.0767
S0054,2,S0063,3,negative,0.1,,2.0665
S0019,3,S0054,8,negative,0.1392,,1.3216
S0024,5,S0059,5,negative,0.1,,4.9652
S0023,8,S0039,1,negative,0.2487,,1.1026
S0016,3,S0069,8,negative,0.2951,,1.0097
S0006,3,S0050,8,negative,0.2137,,1.1726
S0012,5,S0065,3,negative,0.1,,2.9423
S0048,6,S0093,2,negative,0.1,,2.5393
S0031,5,S0091,6,negative,0.1,,1.5173
S0007,7,S0067,4,negative,0.2653,,1.0693
S0047,2,S0057,1,negative,0.1529,,1.2941
S0020,2,S0023,1,negative,0.2297,,1.1405
S0006,7,S0080,1,negative,0.4781,,0.6438
S0012,3,S0050,8,negative,0.1,,5.1475
S0003,2,S0052,7,negative,0.1,,4.1473
S0013,1,S0063,2,negative,0.1261,,1.3479
S0040,7,S0063,4,negative,0.1804,,1.2392
S0041,3,S0098,6,negative,0.4226,,0.7549
S0026,8,S0032,8,negative,0.1,,3.897
S0041,8,S0076,8,negative,0.1303,,1.3394
S0009,8,S0020,2,negative,0.1658,,1.2684
S0036,4,S0057,4,negative,0.1,,2.1871
S0005,3,S0054,6,negative,0.1956,,1.2089
S0049,4,S0059,5,negative,0.2793,,1.0414
S0074,4,S0099,3,negative,0.2787,,1.0427
S0089,3,S0098,3,negative,0.2864,,1.0272
S0012,3,S0083,5,negative,0.1,,1.8076
S0037,7,S0094,6,negative,0.3117,,0.9767
S0019,4,S0073,5,negative,0.348,,0.9041
S0004,2,S0007,2,negative,0.1,,2.8328
S0012,3,S0080,4,negative,0.1,,4.3063
S0046,5,S0048,8,negative,0.348,,0.904
S0023,6,S0030,1,negative,0.1153,,1.3693
S0020,7,S0072,4,negative,0.1304,,1.3391
S0011,4,S0093,4,negative,0.2816,,1.0369
S0042,4,S0054,4,negative,0.1,,3.4833
S0032,6,S0071,1,negative,0.3013,,0.9973
S0047,3,S0054,8,negative,0.1,,3.8215
S0022,2,S0062,2,negative,0.1,,3.3462
S0098,4,S0100,7,negative,0.1,,2.0305
S0035,7,S0071,7,negative,0.1,,2.0144
S0040,8,S0056,7,negative,0.255,,1.09
S0017,7,S0020,6,negative,0.2392,,1.1215
S0051,1,S0081,3,negative,0.1,,2.3723
S0008,8,S0099,8,negative,0.1708,,1.2585
S0008,6,S0037,8,negative,0.1651,,1.2698
S0023,3,S0083,4,negative,0.1,,2.222
S0005,3,S0007,3,negative,0.1,,1.5037
S0028,3,S0061,3,negative,0.1,,2.2639
S0064,2,S0072,5,negative,0.1,,2.9619
S0028,7,S0057,5,negative,0.1,,4.4679
S0061,4,S0070,2,negative,0.3354,,0.9291
S0003,7,S0013,3,negative,0.1,,1.9732
S0050,4,S0064,4,negative,0.3326,,0.9347
S0008,8,S0097,1,negative,0.1925,,1.215
S0021,4,S0057,7,negative,0.1,,4.6
S0037,8,S0076,2,negative,0.3831,,0.8338
S0057,7,S0092,2,negative,0.2133,,1.1734
S0031,7,S0097,8,negative,0.262,,1.076
S0065,3,S0099,6,negative,0.3342,,0.9316
S0037,6,S0064,4,negative,0.1,,2.4372
S0074,8,S0079,4,negative,0.1,,1.8087
S0012,8,S0089,6,negative,0.1,,1.8144
S0006,6,S0052,1,negative,0.1,,3.9514
S0015,1,S0077,7,negative,0.1,,3.552
S0018,3,S0051,2,negative,0.1,,2.3168
S0001,5,S0028,1,negative,0.2261,,1.1478
S0008,4,S0065,8,negative,0.1503,,1.2995
S0010,3,S0063,3,negative,0.5139,,0.5721
S0065,4,S0079,6,negative,0.1,,1.9474
S0041,2,S0055,1,negative,0.2613,,1.0773
S0080,8,S0094,3,negative,0.1,,1.7577
S0066,4,S0079,2,negative,0.1,,2.5029
S0009,3,S0040,3,negative,0.1,,1.593
S0015,4,S0033,1,negative,0.309,,0.982
S0002,3,S0082,3,negative,0.1,,3.1232
S0014,8,S0049,5,negative,0.1924,,1.2152
S0045,7,S0082,4,negative,0.1,,4.0885
S0029,4,S0046,1,negative,0.3262,,0.9476
S0020,3,S0065,7,negative,0.2022,,1.1956
S0010,6,S0053,7,negative,0.1,,1.7988
S0009,2,S0036,3,negative,0.1,,1.8356
S0052,7,S0057,3,negative,0.1,,4.2174
S0074,1,S0075,2,negative,0.1,,2.0838
S0027,1,S0089,1,negative,0.1,,1.5044
S0019,8,S0063,3,negative,0.1,,2.4881
S0048,3,S0100,4,negative,0.1,,3.4058
S0032,3,S0044,7,negative,0.1,,2.691
S0073,1,S0075,3,negative,0.491,,0.618
S0010,4,S0018,4,negative,0.1432,,1.3135
S0044,8,S0063,3,negative,0.3792,,0.8415
S0017,2,S0083,4,negative,0.1,,2.0756
S0016,1,S0080,8,negative,0.1,,1.4805
S0039,1,S0088,7,negative,0.2984,,1.0032
S0052,6,S0098,8,negative,0.1,,1.937
S0067,4,S0084,4,negative,0.1,,4.0633
S0019,8,S0041,5,negative,0.3849,,0.8302
S0053,8,S0093,7,negative,0.1,,1.6661
S0017,3,S0030,3,negative,0.2064,,1.1871
S0029,8,S0051,8,negative,0.1,,2.7599
S0013,1,S0089,6,negative,0.1,,1.6563
S0069,8,S0088,8,negative,0.1343,,1.3314
S0032,4,S0077,3,negative,0.1,,4.9536
S0043,7,S0080,8,negative,0.1,,2.6533
S0045,4,S0085,4,negative,0.1859,,1.2283
S0075,2,S0092,1,negative,0.1,,3.0644
S0059,2,S0063,6,negative,0.1,,3.036
S0045,1,S0083,8,negative,0.3023,,0.9954
S0018,2,S0068,2,negative,0.1,,2.2152
S0009,3,S0045,3,negative,0.1,,2.3062
S0023,2,S0068,1,negative,0.1,,2.5948
S0044,7,S0088,4,negative,0.3308,,0.9385
S0030,7,S0083,6,negative,0.1,,1.4278
S0019,3,S0061,7,negative,0.1,,1.4159
S0012,7,S0076,7,negative,0.1,,2.871
S0013,3,S0090,8,negative,0.1,,1.49
S0028,5,S0048,4,negative,0.1,,3.5137
S0051,2,S0080,7,negative,0.1,,3.4144
S0026,7,S0036,2,negative,0.2043,,1.1914
S0051,8,S0056,4,negative,0.1,,2.5485
S0073,8,S0093,5,negative,0.3389,,0.9222
S0008,4,S0089,6,negative,0.1,,2.2827
S0014,6,S0023,3,negative,0.1,,1.6726
S0043,2,S0045,2,negative,0.3859,,0.8282
S0082,7,S0093,8,negative,0.1,,4.6483
S0013,3,S0076,7,negative,0.5709,,0.4582
S0071,8,S0072,8,negative,0.1,,3.0125
S0042,3,S0052,4,negative,0.1,,4.8326
S0044,3,S0086,6,negative,0.2741,,1.0517
S0042,2,S0048,8,negative,0.1,,1.832
S0020,3,S0022,2,negative,0.1,,2.0709
S0027,2,S0062,1,negative,0.1059,,1.3883
S0004,6,S0050,6,negative,0.1,,4.1343
S0001,2,S0092,3,negative,0.1,,3.0924
S0057,1,S0069,5,negative,0.2555,,1.0889
S0046,6,S0047,5,negative,0.1,,2.0916
S0034,4,S0075,5,negative,0.1,,3.1701
S0003,6,S0083,4,negative,0.1,,3.1647
S0031,1,S0085,5,negative,0.1,,2.5093
S0030,7,S0060,8,negative,0.2316,,1.1368
S0002,7,S0063,5,negative,0.1776,,1.2448
S0028,7,S0071,6,negative,0.1,,5.0156
S0009,4,S0032,4,negative,0.1,,2.0082
S0008,5,S0038,2,negative,0.3119,,0.9762
S0057,1,S0066,2,negative,0.1,,2.7316
S0066,4,S0092,6,negative,0.1,,1.8599
S0025,1,S0041,7,negative,0.3898,,0.8205
S0051,4,S0090,1,negative,0.1,,3.0619
S0013,1,S0065,2,negative,0.2471,,1.1059
S0041,2,S0072,3,negative,0.3713,,0.8574
S0040,7,S0044,3,negative,0.3105,,0.9791
S0032,5,S0060,7,negative,0.1,,2.7484
S0052,3,S0095,3,negative,0.1,,3.8101
S0035,8,S0086,3,negative,0.283,,1.0339
S0035,1,S0042,5,negative,0.1,,1.9736
S0029,6,S0052,3,negative,0.1,,3.2668
S0012,6,S0053,6,negative,0.1,,2.6141
S0023,2,S0072,2,negative,0.1,,1.4515
S0021,6,S0084,3,negative,0.3011,,0.9977
S0029,8,S0065,2,negative,0.1388,,1.3223
S0019,5,S0086,8,negative,0.1,,2.5001
S0073,6,S0098,7,negative,0.1477,,1.3047
S0055,4,S0062,7,negative,0.2166,,1.1667
S0030,6,S0067,2,negative,0.1,,2.2777
S0013,8,S0096,2,negative,0.1,,2.8331
S0046,2,S0090,7,negative,0.3542,,0.8916
S0058,8,S0083,2,negative,0.1,,2.5287
S0067,5,S0071,1,negative,0.2309,,1.1383
S0092,1,S0097,2,negative,0.1614,,1.2772
S0018,5,S0094,3,negative,0.3818,,0.8363
S0013,8,S0062,4,negative,0.159,,1.2821
S0095,6,S0098,7,negative,0.1,,2.0866
S0028,6,S0051,6,negative,0.1601,,1.2799
S0073,1,S0084,8,negative,0.1519,,1.2962
S0031,6,S0034,3,negative,0.3407,,0.9186
S0046,1,S0094,2,negative,0.1177,,1.3646
S0060,4,S0083,6,negative,0.1,,1.9244
S0006,3,S0008,3,negative,0.3216,,0.9567
S0009,4,S0094,1,negative,0.1,,1.6314
S0013,2,S0098,1,negative,0.2535,,1.0929
S0004,8,S0087,8,negative,0.1,,4.0122
S0031,1,S0039,5,negative,0.2304,,1.1392
S0032,5,S0093,1,negative,0.1,,4.6209
S0007,7,S0026,4,negative,0.1,,1.83
S0001,1,S0084,2,negative,0.1961,,1.2078
S0053,6,S0090,6,negative,0.1,,1.6268
S0042,1,S0051,6,negative,0.1,,4.3586
S0003,1,S0045,3,negative,0.1,,2.8375
S0055,1,S0066,7,negative,0.3849,,0.8302
S0028,4,S0097,3,negative,0.1,,2.7343
S0028,1,S0037,5,negative,0.1,,2.6776
S0009,2,S0062,8,negative,0.1,,2.359
S0087,2,S0091,5,negative,0.1,,2.7646
S0028,7,S0088,8,negative,0.1,,2.8934
S0023,2,S0050,7,negative,0.1,,1.9585
S0055,2,S0096,4,negative,0.1,,3.106
S0013,5,S0021,6,negative,0.1,,2.952
S0030,4,S0088,2,negative,0.182,,1.236
S0063,3,S0065,1,negative,0.2057,,1.1886
S0058,1,S0074,3,negative,0.1,,1.4853
S0020,5,S0048,8,negative,0.2941,,1.0118
S0069,5,S0094,1,negative,0.1539,,1.2922
S0010,3,S0067,2,negative,0.3787,,0.8426
S0038,1,S0072,3,negative,0.1306,,1.3388
S0012,3,S0069,6,negative,0.1,,3.7694
S0074,6,S0080,3,negative,0.1,,1.8759
S0065,5,S0067,1,negative,0.1,,1.9099
S0002,5,S0086,3,negative,0.157,,1.2859
S0039,2,S0097,7,negative,0.2811,,1.0378
S0023,6,S0040,3,negative,0.1261,,1.3478
S0051,6,S0091,3,negative,0.1,,1.5267
S0007,5,S0017,8,negative,0.2365,,1.127
S0004,3,S0038,7,negative,0.1,,2.3134
S0040,2,S0099,4,negative,0.2317,,1.1366
S0034,7,S0052,4,negative,0.1,,3.5388
S0002,7,S0077,2,negative,0.1,,2.1442
S0009,3,S0085,2,negative,0.1,,3.1579
S0037,2,S0080,2,negative,0.1,,1.7871
S0084,7,S0097,2,negative,0.1,,2.2992
S0025,4,S0062,5,negative,0.3145,,0.971
S0054,2,S0072,3,negative,0.2492,,1.1017
S0011,1,S0050,4,negative,0.1,,3.4937
S0019,2,S0038,4,negative,0.1,,2.1045
S0015,3,S0050,4,negative,0.1984,,1.2031
S0046,1,S0072,6,negative,0.1,,1.7513
S0061,4,S0096,7,negative,0.1,,3.3936
S0046,7,S0052,4,negative,0.1,,3.3282
S0037,6,S0075,7,negative,0.1,,2.2078
S0051,5,S0083,5,negative,0.2776,,1.0448
S0006,3,S0034,4,negative,0.3599,,0.8801
S0055,2,S0085,3,negative,0.1,,1.7172
S0040,8,S0046,2,negative,0.3005,,0.9989
S0024,1,S0097,3,negative,0.1,,3.1055
S0064,6,S0080,4,negative,0.1897,,1.2207
S0049,4,S0079,8,negative,0.1,,3.178
S0065,5,S0086,1,negative,0.1,,1.4312
S0042,4,S0046,8,negative,0.1,,1.784
S0052,5,S0068,1,negative,0.2287,,1.1425
S0017,1,S0077,5,negative,0.1,,2.6561
S0065,6,S0075,7,negative,0.1,,2.1455
S0011,1,S0065,7,negative,0.1173,,1.3653
S0058,5,S0082,6,negative,0.1,,2.1077
S0051,3,S0059,1,negative,0.3044,,0.9912
S0005,3,S0044,6,negative,0.316,,0.9679
S0059,8,S0096,4,negative,0.1,,4.9263
S0012,7,S0025,3,negative,0.1,,2.1534
S0038,3,S0089,5,negative,0.1,,2.0297
S0006,2,S0057,6,negative,0.4668,,0.6664
S0032,6,S0080,7,negative,0.1,,1.7131
S0007,4,S0073,7,negative,0.1,,2.7215
S0078,6,S0093,3,negative,0.1,,2.946
S0040,3,S0075,2,negative,0.1,,2.3405
S0034,3,S0059,8,negative,0.1,,3.2229
S0004,6,S0061,7,negative,0.1,,1.4965
S0062,3,S0092,4,negative,0.1,,2.1018
S0067,4,S0091,3,negative,0.1,,2.2867
S0023,3,S0055,4,negative,0.1769,,1.2462
S0023,7,S0074,5,negative,0.173,,1.254
S0001,8,S0039,2,negative,0.1,,2.2262
S0030,7,S0093,3,negative,0.1,,1.6709
S0036,4,S0055,5,negative,0.4028,,0.7945
S0087,7,S0089,6,negative,0.1,,3.5421
S0079,3,S0096,1,negative,0.1,,1.5966
S0003,8,S0067,3,negative,0.3791,,0.8418
S0006,1,S0029,2,negative,0.3058,,0.9884
S0007,3,S0076,8,negative,0.1832,,1.2335
S0082,1,S0085,1,negative,0.1,,4.7544
S0036,8,S0077,8,negative,0.1,,1.9034
S0012,4,S0082,8,negative,0.1,,5.762
S0063,6,S0093,5,negative,0.1,,2.6479
S0021,6,S0088,1,negative,0.1,,3.0813
S0035,7,S0098,4,negative,0.1324,,1.3352
S0019,4,S0084,5,negative,0.1711,,1.2577
S0006,1,S0041,1,negative,0.1,,2.6217
S0065,1,S0082,7,negative,0.1,,3.1396
S0033,7,S0053,2,negative,0.1,,2.0625
S0061,3,S0081,1,negative,0.1,,1.4609
S0010,4,S0017,1,negative,0.306,,0.9881
S0026,6,S0053,3,negative,0.2675,,1.065
S0093,3,S0095,1,negative,0.1,,3.0712
S0018,3,S0085,3,negative,0.1,,2.0988
S0064,4,S0094,3,negative,0.1,,2.4766
S0074,6,S0093,5,negative,0.1,,1.7916
S0008,6,S0030,7,negative,0.1,,1.5484
S0038,8,S0077,8,negative,0.1,,2.537
S0048,7,S0092,3,negative,0.3619,,0.8761
S0050,6,S0094,2,negative,0.1,,2.5577
S0031,5,S0053,8,negative,0.1796,,1.2407
S0027,2,S0053,6,negative,0.2362,,1.1277
S0054,5,S0088,1,negative,0.1,,1.5838
S0079,5,S0089,6,negative,0.1,,2.8604
S0007,8,S0096,3,negative,0.1,,2.1765
S0003,5,S0029,3,negative,0.1031,,1.3939
S0035,6,S0046,1,negative,0.3281,,0.9439
S0083,5,S0085,6,negative,0.2318,,1.1363
S0012,2,S0099,1,negative,0.1,,2.8852
S0072,7,S0093,2,negative,0.1,,1.4217
S0031,5,S0086,2,negative,0.3828,,0.8344
S0034,1,S0057,2,negative,0.1983,,1.2035
S0020,7,S0070,5,negative,0.1,,1.5687
S0012,5,S0035,8,negative,0.1,,3.467
S0049,4,S0097,5,negative,0.1,,1.6065
S0096,2,S0098,8,negative,0.1,,3.4604
S0078,1,S0082,2,negative,0.1,,1.9183
S0029,4,S0076,7,negative,0.2209,,1.1581
S0017,1,S0071,8,negative,0.1,,2.0482
S0023,1,S0085,5,negative,0.1,,2.5006
S0037,8,S0086,4,negative,0.1586,,1.2829
S0042,7,S0096,5,negative,0.3637,,0.8726
S0050,7,S0069,4,negative,0.1,,1.6101
S0050,8,S0051,4,negative,0.1,,4.2889
S0037,6,S0085,5,negative,0.1,,1.8063
S0033,1,S0074,3,negative,0.1,,2.0274
S0029,5,S0035,5,negative,0.2583,,1.0834
S0026,7,S0080,1,negative,0.1,,2.473
S0077,4,S0093,2,negative,0.3044,,0.9911
S0004,5,S0094,6,negative,0.1,,1.8348
S0013,5,S0092,2,negative,0.1788,,1.2423
S0074,4,S0090,4,negative,0.1,,1.5465
S0007,3,S0021,2,negative,0.1,,3.7011
S0004,8,S0076,2,negative,0.1,,1.8699
S0036,4,S0074,4,negative,0.3532,,0.8936
S0076,8,S0084,5,negative,0.1,,2.3078
S0001,7,S0098,2,negative,0.1,,1.665
S0045,1,S0054,3,negative,0.4891,,0.6217
S0017,2,S0026,6,negative,0.1,,1.6836
S0048,5,S0099,1,negative,0.1022,,1.3957
S0038,6,S0054,6,negative,0.1,,1.7645
S0059,7,S0060,8,negative,0.1,,2.4792
S0001,5,S0071,4,negative,0.1,,4.5059
S0005,2,S0029,6,negative,0.1544,,1.2912
S0013,5,S0052,6,negative,0.1,,2.5051
S0015,3,S0096,6,negative,0.1,,1.554
S0096,5,S0099,5,negative,0.1,,2.9624
S0060,1,S0063,1,negative,0.2737,,1.0526
S0063,6,S0097,2,negative,0.1016,,1.3969
S0012,8,S0040,6,negative,0.1,,2.9556
S0001,2,S0046,6,negative,0.1,,3.0562
S0075,4,S0078,4,negative,0.1,,3.3228
S0061,2,S0089,4,negative,0.2162,,1.1677
S0001,7,S0056,6,negative,0.1,,2.7809
S0048,8,S0070,3,negative,0.1,,1.9531
S0061,6,S0071,1,negative,0.1,,2.9978
S0010,7,S0055,6,negative,0.1,,1.5571
S0049,2,S0055,4,negative,0.1,,1.5716
S0012,5,S0066,4,negative,0.1,,2.0346
S0016,5,S0076,7,negative,0.3853,,0.8295
S0046,6,S0083,6,negative,0.1,,2.3889
S0010,2,S0050,4,negative,0.1,,1.4306
S0005,7,S0017,3,negative,0.193,,1.214
S0077,4,S0100,6,negative,0.3513,,0.8973
S0082,3,S0096,8,negative,0.3199,,0.9602
S0050,5,S0060,6,negative,0.1,,2.1463
S0028,2,S0079,3,negative,0.1,,4.192
S0033,6,S0058,8,negative,0.2702,,1.0597
S0002,8,S0076,7,negative,0.4327,,0.7347
S0023,2,S0041,3,negative,0.1,,1.8041
S0011,2,S0059,1,negative,0.133,,1.334
S0031,4,S0057,1,negative,0.1234,,1.3532
S0024,6,S0056,1,negative,0.1,,2.5387
S0050,3,S0073,5,negative,0.1,,4.1946
S0004,4,S0091,1,negative,0.1,,1.5877
S0072,8,S0080,7,negative,0.1,,2.2273
S0079,5,S0088,8,negative,0.1,,1.54
S0069,4,S0092,3,negative,0.3748,,0.8504
S0050,8,S0084,7,negative,0.1,,4.5539
S0020,6,S0054,1,negative,0.1,,1.6532
S0056,7,S0093,4,negative,0.1,,2.4074
S0015,8,S0094,2,negative,0.1,,1.8176
S0052,8,S0091,8,negative,0.1,,2.0986
S0018,2,S0031,2,negative,0.3132,,0.9736
S0008,1,S0024,1,negative,0.1,,2.233
S0023,2,S0081,3,negative,0.2158,,1.1684
S0014,5,S0081,6,negative,0.1,,1.6093
S0028,5,S0094,6,negative,0.1,,2.7422
S0016,1,S0094,7,negative,0.4031,,0.7938
S0025,7,S0071,2,negative,0.1,,3.4515
S0040,2,S0081,2,negative,0.2661,,1.0677
S0039,8,S0055,6,negative,0.451,,0.6981
S0049,1,S0070,4,negative,0.1888,,1.2223
S0010,6,S0060,4,negative,0.1588,,1.2825
S0089,7,S0094,3,negative,0.1,,1.5594
S0066,1,S0075,8,negative,0.1,,1.4612
S0028,5,S0055,8,negative,0.1,,2.4975
S0066,8,S0099,4,negative,0.1881,,1.2237
S0010,6,S0088,3,negative,0.1,,1.4398
S0074,2,S0088,2,negative,0.3789,,0.8422
S0005,1,S0012,1,negative,0.1,,2.6084
S0002,2,S0027,5,negative,0.3239,,0.9522
S0028,1,S0038,2,negative,0.1,,3.1713
S0003,8,S0012,7,negative,0.1,,4.6206
S0011,1,S0072,8,negative,0.2798,,1.0403
S0022,7,S0056,4,negative,0.1,,2.0745
S0074,4,S0078,5,negative,0.1,,1.6211
S0034,2,S0078,4,negative,0.3952,,0.8097
S0059,7,S0077,3,negative,0.2786,,1.0427
S0013,4,S0080,5,negative,0.1,,1.5979
S0002,3,S0061,7,negative,0.227,,1.146
S0035,5,S0076,3,negative,0.1808,,1.2384
S0046,7,S0092,8,negative,0.3636,,0.8727
S0025,6,S0064,4,negative,0.1,,3.396
S0045,7,S0094,4,negative,0.1357,,1.3285
S0051,4,S0079,6,negative,0.1,,3.5065
S0022,5,S0088,2,negative,0.1,,2.3146
S0049,5,S0064,3,negative,0.1,,3.8978
S0021,1,S0055,1,negative,0.1,,2.6301
S0024,3,S0098,4,negative,0.1,,3.5403
S0050,2,S0097,5,negative,0.1,,2.6287
S0030,2,S0085,1,negative,0.1,,1.8262
S0040,6,S0042,3,negative,0.1,,2.3976
S0041,8,S0068,1,negative,0.196,,1.2081
S0011,4,S0058,4,negative,0.1,,2.2381
S0057,6,S0080,6,negative,0.406,,0.7879
S0003,1,S0004,3,negative,0.1,,3.6028
S0033,5,S0093,5,negative,0.1,,3.3196
S0033,6,S0061,8,negative,0.1,,2.3707
S0026,5,S0035,6,negative,0.1,,1.6688
S0004,8,S0032,2,negative,0.1,,4.7745
S0064,5,S0069,7,negative,0.1,,1.6237
S0022,2,S0096,8,negative,0.3254,,0.9492
S0039,5,S0092,5,negative,0.1296,,1.3407
S0006,7,S0049,2,negative,0.1,,3.1316
S0028,3,S0076,6,negative,0.1,,2.7571
S0046,1,S0060,3,negative,0.3063,,0.9875
S0076,7,S0095,6,negative,0.1,,1.5722
S0046,8,S0056,5,negative,0.2029,,1.1942
S0002,2,S0066,3,negative,0.2583,,1.0834
S0003,6,S0015,1,negative,0.2685,,1.063
S0023,2,S0029,5,negative,0.3023,,0.9954
S0063,4,S0094,5,negative,0.1,,1.492
S0054,3,S0064,7,negative,0.1,,3.342
S0010,4,S0043,7,negative,0.1,,2.3658
S0014,6,S0062,2,negative,0.3382,,0.9235
S0004,8,S0064,8,negative,0.1,,4.106
S0054,6,S0058,7,negative,0.1,,2.2423
S0063,4,S0085,4,negative,0.1,,2.8067
S0056,1,S0072,7,negative,0.1,,1.4171
S0022,6,S0068,7,negative,0.1,,4.1363
S0047,6,S0092,8,negative,0.1,,2.0178
S0013,1,S0058,6,negative,0.16,,1.28
S0034,3,S0066,7,negative,0.1,,2.0201
S0033,1,S0077,7,negative,0.1,,3.6954
S0036,7,S0041,2,negative,0.238,,1.124
S0006,1,S0014,4,negative,0.1,,2.4376
S0020,6,S0088,8,negative,0.3578,,0.8843
S0016,3,S0058,4,negative,0.335,,0.93
S0001,3,S0029,3,negative,0.1,,2.9444
S0037,3,S0045,6,negative,0.1797,,1.2405
S0065,7,S0074,8,negative,0.1967,,1.2066
S0033,4,S0088,6,negative,0.1,,1.7964
S0012,4,S0047,1,negative,0.1,,5.5541
S0037,6,S0083,3,negative,0.1,,1.6332
S0031,4,S0070,7,negative,0.1,,1.8086
S0020,2,S0067,2,negative,0.1,,1.6685
